기준년도,학교,전임교원수,1인당 학생수(정원기준),1인당 학생수(재학생기준)
2021,중앙대학교 ,943.0,22.51,28.55
2021,중앙대학교 _제2캠퍼스,158.0,35.15,35.49
2021,중앙승가대학교 ,18.0,34.17,12.44
2021,중원대학교 ,147.0,26.76,28.84
2021,진주교육대학교 ,68.0,31.43,25.93
2021,차의과학대학교 ,461.0,8.33,8.25
2021,창신대학교 ,85.0,27.6,25.06
2021,청운대학교 ,188.0,27.65,33.26
2021,청주교육대학교 ,69.0,29.28,23.84
2021,청주대학교 ,403.0,28.37,29.08
2021,초당대학교 ,119.0,26.53,28.47
2021,총신대학교 ,108.0,38.51,40.25
2021,추계예술대학교 ,52.0,26.6,27.17
2021,춘천교육대학교 ,74.0,31.69,23.81
2021,충남대학교 ,1033.0,20.97,23.88
2021,충북대학교 ,754.0,21.73,23.75
2021,칼빈대학교 ,27.0,27.22,36.07
2021,평택대학교 ,145.0,30.32,30.03
2021,포항공과대학교 ,287.0,17.36,15.02
2021,한경국립대학교 ,199.0,26.15,28.28
2021,한국공학대학교 ,258.0,23.41,26.09
2021,한국과학기술원 ,644.0,20.79,22.4
2021,한국교원대학교 ,212.0,35.04,35.18
2021,한국기술교육대학교 ,195.0,21.21,22.48
2021,한국방송통신대학교 ,154.0,1409.09,673.26
2021,한국성서대학교 ,45.0,26.62,29.84
2021,한국예술종합학교 ,135.0,16.68,19.61
2021,한국외국어대학교 ,662.0,28.03,32.36
2021,한국전통문화대학교 ,35.0,26.51,27.89
2021,한국체육대학교 ,115.0,26.7,28.27
2021,한국침례신학대학교 ,52.0,52.29,40.62
2021,한국항공대학교 ,172.0,24.6,26.65
2021,한남대학교 ,452.0,27.69,27.56
2021,한동대학교 ,149.0,24.55,30.99
2021,한라대학교 ,132.0,27.39,25.93
2021,한림대학교 ,759.0,11.2,11.65
2021,한서대학교 ,273.0,25.44,27.57
2021,한성대학교 ,263.0,27.28,29.35
2021,한세대학교 ,121.0,29.5,28.4
2021,한신대학교 ,190.0,28.78,31.36
2021,한양대학교 ,1067.0,21.45,25.67
2021,한양대학교(ERICA) _분교,383.0,25.04,30.02
2021,한일장신대학교 ,44.0,31.8,28.27
2021,협성대학교 ,155.0,29.73,28.62
2021,호남대학교 ,292.0,24.61,28.13
2021,호남신학대학교 ,36.0,35.72,28.64
2021,호서대학교 ,544.0,25.27,26.52
2021,호원대학교 ,160.0,28.15,32.96
2021,홍익대학교 ,571.0,26.03,30.33
2021,홍익대학교 _제2캠퍼스,204.0,26.96,28.69
2021,화성의과학대학교 ,37.0,26.59,12.62
2022,가야대학교(김해) ,81.0,29.99,24.32
2022,가천대학교 ,937.0,19.57,24.33
2022,가톨릭관동대학교 ,410.0,22.28,18.3
2022,가톨릭꽃동네대학교 ,23.0,25.3,21.74
2022,가톨릭대학교 ,269.0,29.76,31.97
2022,가톨릭대학교 _제2캠퍼스,931.0,2.96,2.72
2022,가톨릭대학교 _제3캠퍼스,15.0,28.53,24.4
2022,감리교신학대학교 ,26.0,68.96,60.88
2022,강남대학교 ,238.0,28.88,29.06
2022,강서대학교 ,53.0,25.77,33.45
2022,강원대학교 ,800.0,21.18,21.39
2022,강원대학교 _제2캠퍼스,196.0,32.1,28.52
2022,건국대학교 ,627.0,30.55,34.61
2022,건국대학교(글로컬) _분교,443.0,16.19,16.65
2022,건양대학교 ,112.0,29.57,26.1
2022,건양대학교 _제2캠퍼스,262.0,16.12,16.7
2022,경기대학교 ,510.0,27.79,28.72
2022,경기대학교 _제2캠퍼스,36.0,36.44,55.83
2022,경남대학교 ,422.0,30.2,27.59
2022,경동대학교 ,29.0,10.79,18.55
2022,경동대학교 _제3캠퍼스,105.0,36.35,36.35
2022,경동대학교 _제4캠퍼스,100.0,27.28,26.68
2022,경북대학교 ,1386.0,20.28,21.18
2022,경상국립대학교 ,1023.0,17.31,17.08
2022,경성대학교 ,429.0,29.11,29.43
2022,경운대학교 ,184.0,27.04,23.98
2022,경인교육대학교 ,133.0,43.12,25.21
2022,경일대학교 ,247.0,26.77,28.61
2022,경희대학교 ,1360.0,21.29,27.54
2022,계명대학교 ,888.0,25.02,26.42
2022,고려대학교 ,1511.0,20.58,22.46
2022,고려대학교(세종) _분교,258.0,26.68,29.83
2022,고신대학교 ,294.0,18.11,16.39
2022,공주교육대학교 ,85.0,26.79,23.47
2022,광신대학교 ,50.0,27.72,24.34
2022,광운대학교 ,328.0,27.7,31.73
2022,광주가톨릭대학교 ,18.0,13.89,6.17
2022,광주과학기술원 ,187.0,15.9,14.26
2022,광주교육대학교 ,77.0,31.62,24.51
2022,광주대학교 ,244.0,28.99,28.69
2022,광주여자대학교 ,135.0,28.93,30.09
2022,국립강릉원주대학교 ,282.0,22.78,20.61
2022,국립강릉원주대학교 _제2캠퍼스,93.0,24.47,23.81
2022,국립경국대학교 ,272.0,26.21,21.26
2022,국립공주대학교 ,561.0,26.33,26.91
2022,국립군산대학교 ,338.0,25.2,23.3
2022,국립금오공과대학교 ,228.0,26.46,25.96
2022,국립목포대학교 ,298.0,27.53,24.26
2022,국립목포해양대학교 ,123.0,24.08,21.67
2022,국립부경대학교 ,615.0,28.02,30.33
2022,국립순천대학교 ,322.0,25.25,23.98
2022,국립창원대학교 ,344.0,28.58,26.73
2022,국립한국교통대학교 ,332.0,25.76,26.21
2022,국립한국해양대학교 ,279.0,24.24,25.39
2022,국립한밭대학교 ,291.0,28.3,30.05
2022,국민대학교 ,668.0,24.24,29.49
2022,극동대학교 ,139.0,28.58,22.51
2022,금강대학교 ,15.0,32.53,15.53
2022,김천대학교 ,120.0,25.17,22.71
2022,나사렛대학교 ,176.0,30.01,29.51
2022,남부대학교 ,118.0,27.5,29.87
2022,남서울대학교 ,327.0,28.28,30.39
2022,단국대학교 ,490.0,29.23,32.09
2022,단국대학교 _제2캠퍼스,528.0,21.27,22.88
2022,대구가톨릭대학교 ,596.0,23.58,22.38
2022,대구경북과학기술원 ,135.0,17.84,15.59
2022,대구교육대학교 ,86.0,24.3,31.26
2022,대구대학교 ,579.0,31.63,30.77
2022,대구예술대학교 ,31.0,50.87,19.19
2022,대구한의대학교 ,244.0,27.66,27.27
2022,대신대학교 ,28.0,28.57,25.0
2022,대전가톨릭대학교 ,12.0,24.58,5.42
2022,대전대학교 ,322.0,28.91,29.25
2022,대전신학대학교 ,8.0,48.0,23.13
2022,대진대학교 ,258.0,30.41,32.01
2022,덕성여자대학교 ,213.0,24.65,26.54
2022,동국대학교 ,694.0,24.25,27.24
2022,동국대학교(WISE) _분교,331.0,24.28,23.43
2022,동덕여자대학교 ,233.0,29.92,31.13
2022,동명대학교 ,273.0,27.02,27.68
2022,동서대학교 ,354.0,27.25,27.58
2022,동신대학교 ,251.0,27.95,27.8
2022,동아대학교 ,782.0,25.66,26.61
2022,동양대학교 ,148.0,29.77,27.79
2022,동의대학교 ,569.0,27.92,27.67
2022,루터대학교 ,17.0,25.71,24.82
2022,명지대학교 ,269.0,26.67,27.7
2022,명지대학교 _제2캠퍼스,244.0,30.23,36.98
2022,목원대학교 ,290.0,29.28,28.41
2022,목포가톨릭대학교 ,19.0,25.26,25.89
2022,배재대학교 ,291.0,31.15,30.32
2022,백석대학교 ,488.0,30.13,31.42
2022,부산가톨릭대학교 ,143.0,26.69,27.99
2022,부산교육대학교 ,80.0,35.38,31.05
2022,부산대학교 ,1413.0,20.74,21.24
2022,부산외국어대학교 ,247.0,31.86,31.02
2022,부산장신대학교 ,19.0,30.05,20.89
2022,삼육대학교 ,215.0,24.98,28.61
2022,상명대학교 ,266.0,25.67,29.31
2022,상명대학교 _제2캠퍼스,217.0,25.59,26.75
2022,상지대학교 ,292.0,31.11,22.63
2022,서강대학교 ,400.0,32.11,33.23
2022,서경대학교 ,251.0,22.74,27.72
2022,서울과학기술대학교 ,410.0,26.36,30.4
2022,서울교육대학교 ,101.0,39.54,35.69
2022,서울기독대학교 ,29.0,32.97,22.1
2022,서울대학교 ,2278.0,13.5,15.33
2022,서울시립대학교 ,447.0,24.01,28.16
2022,서울신학대학교 ,108.0,30.28,30.0
2022,서울여자대학교 ,232.0,31.51,31.71
2022,서울장신대학교 ,35.0,27.17,22.46
2022,서울한영대학교 ,32.0,32.72,29.72
2022,서원대학교 ,234.0,29.15,29.16
2022,선문대학교 ,315.0,29.31,30.73
2022,성결대학교 ,200.0,29.18,28.85
2022,성공회대학교 ,88.0,30.76,27.43
2022,성균관대학교 ,1525.0,16.69,20.17
2022,성신여자대학교 ,326.0,30.37,30.9
2022,세명대학교 ,287.0,27.91,25.47
2022,세종대학교 ,550.0,23.8,27.94
2022,세한대학교 ,125.0,29.01,33.98
2022,송원대학교 ,102.0,30.19,31.82
2022,수원가톨릭대학교 ,9.0,52.44,22.5
2022,수원대학교 ,316.0,33.38,30.53
2022,숙명여자대학교 ,428.0,29.68,29.81
2022,순복음총회신학교 ,13.0,22.23,9.77
2022,순천향대학교 ,930.0,12.27,12.59
2022,숭실대학교 ,510.0,27.91,34.72
2022,신경주대학교 ,48.0,69.46,16.6
2022,신라대학교 ,309.0,30.04,27.03
2022,신한대학교 ,88.0,19.74,19.98
2022,신한대학교 _제2캠퍼스,138.0,32.3,35.51
2022,아신대학교 ,54.0,35.19,23.41
2022,아주대학교 ,747.0,18.41,20.93
2022,안양대학교 ,165.0,31.12,29.76
2022,안양대학교 _제2캠퍼스,29.0,19.31,10.72
2022,연세대학교 ,1731.0,17.52,21.05
2022,연세대학교(미래) _분교,400.0,17.68,20.58
2022,영남대학교 ,948.0,24.82,24.98
2022,영남신학대학교 ,26.0,36.38,32.58
2022,영산대학교 ,102.0,25.67,22.95
2022,영산대학교 _제2캠퍼스,135.0,26.91,28.67
2022,영산선학대학교 ,11.0,18.18,3.45
2022,예수대학교 ,20.0,25.4,27.4
2022,예원예술대학교 ,53.0,16.81,21.42
2022,예원예술대학교 _제2캠퍼스,20.0,26.25,33.7
2022,용인대학교 ,203.0,32.18,30.35
2022,우석대학교 ,302.0,26.33,28.06
2022,우송대학교 ,305.0,27.39,34.78
2022,울산과학기술원 ,324.0,17.66,16.01
2022,울산대학교 ,1131.0,12.53,12.3
2022,원광대학교 ,732.0,23.27,20.49
2022,위덕대학교 ,112.0,32.21,26.18
2022,유원대학교 ,127.0,29.02,26.94
2022,을지대학교 ,317.0,0.76,0.89
2022,을지대학교 _제2캠퍼스,124.0,27.19,27.31
2022,을지대학교 _제3캠퍼스,21.0,47.57,47.43
2022,이화여자대학교 ,989.0,23.18,24.13
2022,인제대학교 ,967.0,10.99,9.92
2022,인천가톨릭대학교 ,19.0,6.37,4.0
2022,인천가톨릭대학교 _제2캠퍼스,26.0,32.42,28.12
2022,인천대학교 ,490.0,24.57,26.92
2022,인하대학교 ,859.0,22.31,25.65
2022,장로회신학대학교 ,80.0,37.48,36.04
2022,전남대학교 ,1139.0,19.52,20.28
2022,전남대학교 _제2캠퍼스,146.0,23.38,18.9
2022,전북대학교 ,1083.0,19.84,21.17
2022,전주교육대학교 ,58.0,31.81,23.57
2022,전주대학교 ,367.0,31.16,34.08
2022,제주국제대학교 ,58.0,38.67,12.47
2022,제주대학교 ,648.0,17.49,18.57
2022,조선대학교 ,785.0,27.16,25.8
2022,중부대학교 ,297.0,28.91,27.69
2022,중앙대학교 ,968.0,21.74,27.3
2022,중앙대학교 _제2캠퍼스,155.0,36.35,35.46
2022,중앙승가대학교 ,18.0,34.17,10.5
2022,중원대학교 ,144.0,26.64,27.92
2022,진주교육대학교 ,68.0,31.43,24.0
2022,차의과학대학교 ,473.0,8.13,8.34
2022,창신대학교 ,83.0,26.27,24.16
2022,청운대학교 ,169.0,30.3,36.49
2022,청주교육대학교 ,68.0,29.72,23.29
2022,청주대학교 ,367.0,31.16,31.65
2022,초당대학교 ,119.0,26.53,28.18
2022,총신대학교 ,123.0,33.39,33.15
2022,추계예술대학교 ,56.0,24.54,26.34
2022,춘천교육대학교 ,75.0,31.27,23.0
2022,충남대학교 ,1029.0,21.11,23.38
2022,충북대학교 ,760.0,21.56,23.3
2022,칼빈대학교 ,34.0,21.62,34.41
2022,평택대학교 ,134.0,31.69,28.57
2022,포항공과대학교 ,283.0,17.4,15.4
2022,한경국립대학교 ,196.0,25.94,28.07
2022,한국공학대학교 ,257.0,23.5,26.57
2022,한국과학기술원 ,665.0,20.19,22.16
2022,한국교원대학교 ,211.0,35.21,33.55
2022,한국기술교육대학교 ,192.0,21.62,23.07
2022,한국방송통신대학교 ,163.0,1322.39,592.48
2022,한국성서대학교 ,44.0,27.23,29.09
2022,한국에너지공과대학교 ,43.0,11.05,4.14
2022,한국예술종합학교 ,133.0,16.93,19.96
2022,한국외국어대학교 ,644.0,28.8,31.99
2022,한국전통문화대학교 ,36.0,28.0,27.83
2022,한국체육대학교 ,121.0,25.29,26.46
2022,한국침례신학대학교 ,51.0,50.67,39.61
2022,한국항공대학교 ,170.0,24.66,28.46
2022,한남대학교 ,420.0,29.48,30.22
2022,한동대학교 ,153.0,24.28,30.17
2022,한라대학교 ,125.0,28.2,25.34
2022,한림대학교 ,763.0,11.23,11.34
2022,한서대학교 ,264.0,26.31,27.62
2022,한성대학교 ,265.0,27.08,29.7
2022,한세대학교 ,117.0,30.46,28.4
2022,한신대학교 ,182.0,30.11,32.35
2022,한양대학교 ,1138.0,20.01,23.86
2022,한양대학교(ERICA) _분교,393.0,24.32,29.99
2022,한일장신대학교 ,44.0,31.55,27.48
2022,협성대학교 ,149.0,30.86,28.65
2022,호남대학교 ,288.0,24.95,28.74
2022,호남신학대학교 ,37.0,33.62,26.46
2022,호서대학교 ,510.0,26.98,27.32
2022,호원대학교 ,150.0,29.93,35.75
2022,홍익대학교 ,553.0,26.86,32.08
2022,홍익대학교 _제2캠퍼스,197.0,27.9,28.42
2022,화성의과학대학교 ,34.0,28.94,11.0
2023,가야대학교(김해) ,76.0,30.16,23.86
2023,가천대학교 ,938.0,19.99,25.76
2023,가톨릭관동대학교 ,389.0,22.55,16.93
2023,가톨릭꽃동네대학교 ,23.0,25.3,21.52
2023,가톨릭대학교 ,268.0,29.82,34.37
2023,가톨릭대학교 _제2캠퍼스,981.0,2.79,2.49
2023,가톨릭대학교 _제3캠퍼스,17.0,25.18,19.76
2023,감리교신학대학교 ,26.0,67.19,57.73
2023,강남대학교 ,232.0,29.61,30.5
2023,강서대학교 ,53.0,25.66,33.4
2023,강원대학교 ,808.0,20.78,21.62
2023,강원대학교 _제2캠퍼스,197.0,32.6,28.98
2023,건국대학교 ,623.0,30.47,34.82
2023,건국대학교(글로컬) _분교,419.0,17.17,18.08
2023,건양대학교 ,110.0,29.04,26.28
2023,건양대학교 _제2캠퍼스,256.0,16.49,17.21
2023,경기대학교 ,459.0,27.45,30.94
2023,경기대학교 _제2캠퍼스,57.0,50.6,58.11
2023,경남대학교 ,412.0,28.89,26.63
2023,경동대학교 ,25.0,6.16,28.44
2023,경동대학교 _제3캠퍼스,104.0,36.89,36.38
2023,경동대학교 _제4캠퍼스,100.0,26.37,25.33
2023,경북대학교 ,1394.0,20.22,21.53
2023,경상국립대학교 ,1024.0,18.78,17.93
2023,경성대학교 ,403.0,30.86,31.63
2023,경운대학교 ,176.0,28.27,26.46
2023,경인교육대학교 ,131.0,43.78,23.7
2023,경일대학교 ,262.0,25.12,26.87
2023,경희대학교 ,1396.0,20.76,27.11
2023,계명대학교 ,844.0,26.34,27.83
2023,고려대학교 ,1525.0,20.37,22.76
2023,고려대학교(세종) _분교,259.0,26.49,30.49
2023,고신대학교 ,283.0,18.64,15.54
2023,공주교육대학교 ,85.0,26.8,22.73
2023,광신대학교 ,50.0,27.6,23.8
2023,광운대학교 ,323.0,28.29,32.28
2023,광주가톨릭대학교 ,16.0,15.63,7.06
2023,광주과학기술원 ,188.0,13.83,14.62
2023,광주교육대학교 ,74.0,32.91,25.3
2023,광주대학교 ,230.0,29.37,27.61
2023,광주여자대학교 ,127.0,30.76,30.39
2023,국립강릉원주대학교 ,276.0,22.74,20.76
2023,국립강릉원주대학교 _제2캠퍼스,94.0,24.18,24.39
2023,국립경국대학교 ,271.0,25.89,21.14
2023,국립공주대학교 ,556.0,26.65,27.25
2023,국립군산대학교 ,332.0,25.36,23.14
2023,국립금오공과대학교 ,226.0,26.61,25.63
2023,국립목포대학교 ,289.0,27.54,23.06
2023,국립목포해양대학교 ,124.0,23.61,21.42
2023,국립부경대학교 ,615.0,27.61,30.65
2023,국립순천대학교 ,317.0,25.78,24.35
2023,국립창원대학교 ,345.0,28.52,26.99
2023,국립한국교통대학교 ,321.0,26.64,27.07
2023,국립한국해양대학교 ,279.0,23.77,25.34
2023,국립한밭대학교 ,300.0,27.55,29.63
2023,국민대학교 ,663.0,24.42,30.19
2023,극동대학교 ,133.0,29.16,23.12
2023,금강대학교 ,15.0,32.53,13.93
2023,김천대학교 ,104.0,27.34,23.86
2023,나사렛대학교 ,173.0,30.49,30.23
2023,남부대학교 ,115.0,27.46,28.82
2023,남서울대학교 ,317.0,28.94,31.32
2023,단국대학교 ,500.0,28.72,31.91
2023,단국대학교 _제2캠퍼스,520.0,21.56,23.41
2023,대구가톨릭대학교 ,570.0,23.88,22.89
2023,대구경북과학기술원 ,136.0,17.49,16.33
2023,대구교육대학교 ,88.0,33.3,29.34
2023,대구대학교 ,546.0,33.1,32.25
2023,대구예술대학교 ,29.0,50.93,14.79
2023,대구한의대학교 ,230.0,29.41,29.5
2023,대신대학교 ,28.0,28.61,27.15
2023,대전가톨릭대학교 ,11.0,26.82,6.18
2023,대전대학교 ,315.0,28.86,29.07
2023,대전신학대학교 ,8.0,47.88,22.75
2023,대진대학교 ,256.0,30.33,30.43
2023,덕성여자대학교 ,209.0,24.52,28.07
2023,동국대학교 ,681.0,24.69,29.19
2023,동국대학교(WISE) _분교,319.0,25.01,23.19
2023,동덕여자대학교 ,223.0,31.07,33.05
2023,동명대학교 ,246.0,29.2,31.52
2023,동서대학교 ,347.0,26.85,27.29
2023,동신대학교 ,249.0,27.82,27.76
2023,동아대학교 ,779.0,25.8,26.52
2023,동양대학교 ,139.0,31.23,29.94
2023,동의대학교 ,556.0,28.37,27.58
2023,루터대학교 ,16.0,27.31,26.69
2023,명지대학교 ,266.0,24.83,26.7
2023,명지대학교 _제2캠퍼스,240.0,32.52,38.63
2023,목원대학교 ,276.0,30.49,29.12
2023,목포가톨릭대학교 ,18.0,26.67,28.28
2023,배재대학교 ,279.0,31.61,30.2
2023,백석대학교 ,477.0,30.78,31.84
2023,부산가톨릭대학교 ,138.0,27.04,28.14
2023,부산교육대학교 ,81.0,34.93,28.83
2023,부산대학교 ,1425.0,20.6,21.26
2023,부산외국어대학교 ,237.0,31.83,31.84
2023,부산장신대학교 ,17.0,31.88,23.59
2023,삼육대학교 ,215.0,24.93,30.4
2023,상명대학교 ,266.0,25.66,29.44
2023,상명대학교 _제2캠퍼스,215.0,25.26,27.01
2023,상지대학교 ,254.0,35.77,26.44
2023,서강대학교 ,413.0,31.32,33.39
2023,서경대학교 ,255.0,22.1,27.51
2023,서울과학기술대학교 ,419.0,25.85,29.97
2023,서울교육대학교 ,101.0,39.54,33.33
2023,서울기독대학교 ,27.0,35.37,22.7
2023,서울대학교 ,2308.0,13.32,15.45
2023,서울시립대학교 ,450.0,24.4,27.86
2023,서울신학대학교 ,103.0,31.32,30.86
2023,서울여자대학교 ,232.0,31.51,31.77
2023,서울장신대학교 ,35.0,27.06,21.09
2023,서울한영대학교 ,33.0,30.88,30.39
2023,서원대학교 ,231.0,29.47,29.33
2023,선문대학교 ,294.0,31.38,32.53
2023,성결대학교 ,187.0,31.18,30.68
2023,성공회대학교 ,82.0,32.99,29.73
2023,성균관대학교 ,1520.0,16.7,20.82
2023,성신여자대학교 ,312.0,31.79,33.29
2023,세명대학교 ,262.0,29.52,26.62
2023,세종대학교 ,555.0,23.67,29.41
2023,세한대학교 ,121.0,28.65,35.59
2023,송원대학교 ,103.0,28.79,29.68
2023,수원가톨릭대학교 ,10.0,47.2,25.5
2023,수원대학교 ,329.0,31.89,28.72
2023,숙명여자대학교 ,421.0,30.04,31.39
2023,순복음총회신학교 ,11.0,24.36,10.45
2023,순천향대학교 ,945.0,12.07,13.04
2023,숭실대학교 ,507.0,28.06,35.92
2023,신경주대학교 ,45.0,75.0,20.53
2023,신라대학교 ,289.0,30.62,27.02
2023,신한대학교 ,79.0,19.51,21.53
2023,신한대학교 _제2캠퍼스,146.0,31.55,33.9
2023,아신대학교 ,53.0,34.15,21.4
2023,아주대학교 ,746.0,18.39,21.05
2023,안양대학교 ,163.0,31.81,31.47
2023,안양대학교 _제2캠퍼스,27.0,21.56,11.93
2023,연세대학교 ,1746.0,17.37,21.57
2023,연세대학교(미래) _분교,396.0,17.48,21.36
2023,영남대학교 ,924.0,25.43,25.85
2023,영남신학대학교 ,27.0,34.59,26.78
2023,영산대학교 ,92.0,26.67,23.62
2023,영산대학교 _제2캠퍼스,126.0,28.79,31.38
2023,영산선학대학교 ,11.0,18.18,3.09
2023,예수대학교 ,20.0,25.4,25.3
2023,예원예술대학교 ,47.0,17.57,19.64
2023,예원예술대학교 _제2캠퍼스,18.0,28.61,31.61
2023,용인대학교 ,202.0,31.64,30.56
2023,우석대학교 ,291.0,26.49,26.9
2023,우송대학교 ,330.0,25.29,32.19
2023,울산과학기술원 ,320.0,19.98,16.13
2023,울산대학교 ,1100.0,12.8,12.49
2023,원광대학교 ,703.0,23.39,21.14
2023,위덕대학교 ,106.0,31.58,25.72
2023,유원대학교 ,116.0,30.94,28.91
2023,을지대학교 ,318.0,0.75,0.95
2023,을지대학교 _제2캠퍼스,118.0,27.86,32.47
2023,을지대학교 _제3캠퍼스,22.0,49.18,50.36
2023,이화여자대학교 ,981.0,23.29,25.18
2023,인제대학교 ,937.0,10.73,9.81
2023,인천가톨릭대학교 ,19.0,6.16,3.21
2023,인천가톨릭대학교 _제2캠퍼스,26.0,32.54,27.04
2023,인천대학교 ,493.0,24.37,26.9
2023,인하대학교 ,890.0,21.66,25.63
2023,장로회신학대학교 ,80.0,37.48,35.36
2023,전남대학교 ,1142.0,19.5,20.47
2023,전남대학교 _제2캠퍼스,141.0,24.48,19.99
2023,전북대학교 ,1080.0,19.95,21.5
2023,전주교육대학교 ,56.0,32.95,23.52
2023,전주대학교 ,355.0,32.17,32.49
2023,제주국제대학교 ,50.0,39.66,12.4
2023,제주대학교 ,653.0,17.31,18.6
2023,조선대학교 ,766.0,27.13,26.31
2023,중부대학교 ,272.0,30.76,31.47
2023,중앙대학교 ,997.0,21.06,26.99
2023,중앙대학교 _제2캠퍼스,154.0,36.56,37.75
2023,중앙승가대학교 ,16.0,38.44,11.0
2023,중원대학교 ,141.0,26.18,24.63
2023,진주교육대학교 ,69.0,30.97,21.86
2023,차의과학대학교 ,482.0,7.96,8.16
2023,창신대학교 ,81.0,25.04,25.4
2023,청운대학교 ,163.0,30.42,36.99
2023,청주교육대학교 ,65.0,31.08,23.17
2023,청주대학교 ,368.0,31.0,31.94
2023,초당대학교 ,112.0,27.88,28.83
2023,총신대학교 ,120.0,33.43,31.85
2023,추계예술대학교 ,53.0,25.43,28.19
2023,춘천교육대학교 ,76.0,30.86,21.57
2023,충남대학교 ,1036.0,21.1,23.77
2023,충북대학교 ,766.0,21.51,23.23
2023,칼빈대학교 ,47.0,15.64,40.53
2023,평택대학교 ,132.0,31.78,28.3
2023,포항공과대학교 ,284.0,17.21,15.89
2023,한경국립대학교 ,246.0,20.94,23.33
2023,한국공학대학교 ,256.0,23.69,26.86
2023,한국과학기술원 ,669.0,20.07,22.75
2023,한국교원대학교 ,211.0,35.2,33.47
2023,한국기술교육대학교 ,188.0,22.02,23.38
2023,한국방송통신대학교 ,161.0,1367.7,560.81
2023,한국성서대학교 ,44.0,27.36,28.61
2023,한국에너지공과대학교 ,49.0,19.39,6.65
2023,한국예술종합학교 ,129.0,12.97,20.92
2023,한국외국어대학교 ,633.0,29.32,32.7
2023,한국전통문화대학교 ,35.0,30.14,29.8
2023,한국체육대학교 ,118.0,25.85,27.21
2023,한국침례신학대학교 ,46.0,52.26,40.43
2023,한국항공대학교 ,165.0,25.42,29.36
2023,한남대학교 ,406.0,30.23,31.72
2023,한동대학교 ,149.0,24.91,30.87
2023,한라대학교 ,118.0,29.45,26.97
2023,한림대학교 ,748.0,11.31,11.53
2023,한서대학교 ,260.0,26.6,27.83
2023,한성대학교 ,265.0,27.05,30.57
2023,한세대학교 ,109.0,32.66,30.56
2023,한신대학교 ,181.0,30.25,32.98
2023,한양대학교 ,1150.0,19.85,24.81
2023,한양대학교(ERICA) _분교,407.0,23.62,31.08
2023,한일장신대학교 ,41.0,33.1,26.15
2023,협성대학교 ,144.0,31.93,28.86
2023,호남대학교 ,280.0,25.4,28.33
2023,호남신학대학교 ,36.0,33.81,23.67
2023,호서대학교 ,474.0,29.02,30.88
2023,호원대학교 ,150.0,29.71,35.66
2023,홍익대학교 ,533.0,27.86,33.58
2023,홍익대학교 _제2캠퍼스,188.0,29.23,30.57
2023,화성의과학대학교 ,29.0,33.93,13.38
